,0
3574,False
3575,True
3576,True
3577,False
3578,False
3579,False
3580,False
3581,False
3582,False
3583,False
3584,False
3585,True
3586,True
3587,True
3588,True
3589,True
3590,True
3591,True
3592,True
3593,True
3594,True
3595,True
3596,True
3597,True
3598,True
3599,True
3600,True
3601,True
3602,True
3603,False
3604,False
3605,False
3606,False
3607,False
3608,False
3609,False
3610,False
3611,False
3612,False
3613,False
3614,False
3615,False
3616,False
3617,True
3618,True
3619,True
3620,True
3621,True
3622,True
3623,True
3624,False
3625,False
3626,False
3627,True
3628,False
3629,False
3630,True
3631,True
3632,True
3633,True
3634,True
3635,True
3636,True
3637,True
3638,True
3639,True
3640,True
3641,True
3642,True
3643,True
3644,True
3645,True
3646,True
3647,True
3648,True
3649,True
3650,True
3651,True
3652,True
3653,True
3654,True
3655,True
3656,True
3657,True
3658,True
3659,True
3660,True
3661,True
3662,True
3663,True
3664,True
3665,True
3666,True
3667,True
3668,True
3669,True
3670,True
3671,True
3672,True
3673,True
3674,True
3675,True
3676,True
3677,True
3678,True
3679,True
3680,True
3681,True
3682,True
3683,True
3684,True
3685,True
3686,True
3687,True
3688,True
3689,True
3690,True
3691,True
3692,True
3693,True
3694,True
3695,True
3696,True
3697,True
3698,True
3699,True
3700,True
3701,True
3702,True
3703,True
3704,True
3705,True
3706,True
3707,True
3708,True
3709,True
3710,True
3711,True
3712,True
3713,True
3714,True
3715,True
3716,True
3717,True
3718,True
3719,True
3720,True
3721,True
3722,True
3723,True
3724,True
3725,True
3726,True
3727,True
3728,True
3729,True
3730,True
3731,True
3732,True
3733,True
3734,True
3735,True
3736,True
3737,True
3738,True
3739,True
3740,True
3741,True
3742,True
3743,True
3744,True
3745,True
3746,True
3747,True
3748,True
3749,True
3750,True
3751,True
3752,True
3753,True
3754,True
3755,True
3756,True
3757,True
3758,True
3759,True
3760,True
3761,True
3762,True
3763,True
3764,True
3765,True
3766,True
3767,True
3768,True
3769,True
3770,True
3771,True
3772,True
3773,True
3774,True
3775,True
3776,True
3777,True
3778,True
3779,True
3780,True
3781,True
3782,True
3783,True
3784,True
3785,True
3786,True
3787,True
3788,True
3789,True
3790,True
3791,True
3792,True
3793,True
3794,True
3795,True
3796,True
3797,True
3798,True
3799,True
3800,True
3801,True
3802,True
3803,True
3804,True
3805,True
3806,True
3807,True
3808,True
3809,True
3810,True
3811,True
3812,True
3813,True
3814,True
3815,True
3816,True
3817,True
3818,True
3819,True
3820,True
3821,True
3822,True
3823,True
3824,True
3825,True
3826,True
3827,True
3828,True
3829,True
3830,True
3831,True
3832,True
3833,True
3834,True
3835,True
3836,True
3837,True
3838,True
3839,True
3840,True
3841,True
3842,True
3843,True
3844,True
3845,True
3846,True
3847,True
3848,True
3849,True
3850,True
3851,True
3852,True
3853,True
3854,True
3855,True
3856,True
3857,True
3858,True
3859,True
3860,True
3861,True
3862,True
3863,True
3864,True
3865,True
3866,True
3867,True
3868,True
3869,True
3870,True
3871,True
3872,True
3873,True
3874,True
3875,True
3876,True
3877,True
3878,True
3879,True
3880,True
3881,True
3882,True
3883,True
3884,True
3885,True
3886,True
3887,True
3888,True
3889,True
3890,True
3891,True
3892,True
3893,True
3894,True
3895,True
3896,True
3897,True
3898,True
3899,True
3900,True
3901,True
3902,True
3903,True
3904,True
3905,True
3906,True
3907,True
3908,True
3909,True
3910,True
3911,True
3912,True
3913,True
3914,True
3915,True
3916,True
3917,True
3918,True
3919,True
3920,True
3921,True
3922,True
3923,True
3924,True
3925,True
3926,True
3927,True
3928,True
3929,True
3930,True
3931,True
3932,True
3933,True
3934,True
3935,True
3936,True
3937,True
3938,True
3939,True
3940,True
3941,True
3942,True
3943,True
3944,True
3945,True
3946,True
3947,True
3948,True
3949,True
3950,True
3951,True
3952,True
3953,True
3954,True
3955,True
3956,True
3957,True
3958,True
3959,True
3960,True
3961,True
3962,True
3963,True
3964,True
3965,True
3966,True
3967,True
3968,True
3969,True
3970,True
3971,True
3972,True
3973,True
3974,True
3975,True
3976,True
3977,True
3978,True
3979,True
3980,True
3981,True
3982,True
3983,True
3984,True
3985,True
3986,True
3987,True
3988,True
3989,True
3990,True
3991,True
3992,True
3993,True
3994,True
3995,True
3996,True
3997,True
3998,True
3999,True
4000,True
4001,True
4002,True
4003,True
4004,True
4005,True
4006,True
4007,True
4008,True
4009,True
4010,True
4011,True
4012,True
4013,True
4014,True
4015,True
4016,True
4017,True
4018,True
4019,True
4020,True
4021,True
4022,True
4023,True
4024,True
4025,True
4026,True
4027,True
4028,True
4029,True
4030,True
4031,True
4032,True
4033,True
4034,True
4035,True
4036,True
4037,True
4038,True
4039,True
4040,True
4041,True
4042,True
4043,True
4044,True
4045,True
4046,True
4047,True
4048,True
4049,True
4050,True
4051,True
4052,True
4053,True
4054,True
4055,True
4056,True
4057,True
4058,True
4059,True
4060,True
4061,True
4062,True
4063,True
4064,True
4065,True
4066,True
4067,True
4068,True
4069,True
4070,True
4071,True
4072,True
4073,True
4074,True
4075,True
4076,True
4077,True
4078,True
4079,True
4080,True
4081,True
4082,True
4083,True
4084,True
4085,True
4086,True
4087,True
4088,True
4089,True
4090,True
4091,True
4092,True
4093,True
4094,True
4095,True
4096,True
4097,True
4098,True
4099,True
4100,True
4101,True
4102,True
4103,True
4104,True
4105,True
4106,True
4107,True
4108,True
4109,True
4110,True
4111,True
4112,True
4113,True
4114,True
4115,True
4116,True
4117,True
4118,True
4119,True
4120,True
4121,True
4122,True
4123,True
4124,True
4125,True
4126,True
4127,True
4128,True
4129,True
4130,True
4131,True
4132,True
4133,True
4134,True
4135,True
4136,True
4137,True
4138,True
4139,True
4140,True
4141,True
4142,True
4143,True
4144,True
4145,True
4146,True
4147,True
4148,True
4149,True
4150,True
4151,True
4152,True
4153,True
4154,True
4155,True
4156,True
4157,True
4158,True
4159,True
4160,True
4161,True
4162,True
4163,True
4164,True
4165,True
4166,True
4167,True
4168,True
4169,True
4170,True
4171,True
4172,True
4173,True
4174,True
4175,True
4176,True
4177,True
4178,True
4179,True
4180,True
4181,True
4182,True
4183,True
4184,True
4185,True
4186,True
4187,True
4188,True
4189,True
4190,True
4191,True
4192,True
4193,True
4194,True
4195,True
4196,True
4197,True
4198,True
4199,True
4200,True
4201,True
4202,True
4203,True
4204,True
4205,True
4206,True
4207,True
4208,True
4209,True
4210,True
4211,True
4212,True
4213,True
4214,True
4215,True
4216,True
4217,True
4218,True
4219,True
4220,True
4221,True
4222,True
4223,True
4224,True
4225,True
4226,True
4227,True
4228,True
4229,True
4230,True
4231,True
4232,True
4233,True
4234,False
4235,False
4236,False
4237,False
4238,False
4239,False
4240,False
4241,False
4242,False
4243,False
4244,False
4245,False
4246,False
4247,False
4248,False
4249,False
4250,False
4251,False
4252,False
4253,False
4254,False
4255,False
4256,False
4257,False
4258,False
4259,False
4260,False
4261,False
4262,False
4263,False
4264,False
4265,False
4266,False
4267,False
4268,False
4269,False
4270,False
4271,False
4272,False
4273,False
4274,False
4275,False
4276,False
4277,False
4278,False
4279,False
4280,False
4281,False
4282,False
4283,False
4284,False
4285,False
4286,False
4287,False
4288,True
4289,False
4290,False
4291,True
4292,True
4293,False
4294,True
4295,True
4296,True
4297,True
4298,True
4299,True
4300,True
4301,True
4302,True
4303,True
4304,True
4305,True
4306,True
4307,True
4308,True
4309,True
4310,True
4311,True
4312,True
4313,True
4314,True
4315,True
4316,True
4317,True
4318,True
4319,True
4320,True
4321,True
4322,True
4323,True
4324,True
4325,True
4326,True
4327,True
4328,True
4329,False
4330,False
4331,False
4332,True
4333,True
4334,True
4335,True
4336,True
4337,True
4338,True
4339,True
4340,True
4341,True
4342,True
4343,True
4344,True
4345,True
4346,True
4347,True
4348,True
4349,True
4350,True
4351,True
4352,True
4353,True
4354,True
4355,True
4356,True
4357,True
4358,True
4359,True
4360,True
4361,True
4362,True
4363,True
4364,True
4365,True
4366,True
4367,True
4368,True
4369,True
4370,True
4371,True
4372,True
4373,True
4374,True
4375,True
4376,True
4377,True
4378,True
4379,True
4380,True
4381,True
4382,True
4383,True
4384,True
4385,True
4386,True
4387,True
4388,True
4389,True
4390,True
4391,True
4392,True
4393,True
4394,True
4395,True
4396,True
4397,True
4398,True
4399,True
4400,True
4401,True
4402,True
4403,True
4404,True
4405,True
4406,True
4407,True
4408,True
4409,True
4410,False
4411,False
4412,True
4413,True
4414,False
4415,False
4416,False
4417,False
4418,False
4419,False
4420,False
4421,False
4422,False
4423,False
4424,False
4425,False
4426,False
4427,False
4428,False
4429,False
4430,False
4431,False
4432,False
4433,False
4434,False
4435,False
4436,False
4437,False
4438,False
4439,False
4440,False
4441,False
4442,False
4443,False
4444,False
4445,False
4446,False
4447,False
4448,False
4449,False
4450,False
4451,False
4452,True
4453,True
4454,True
4455,True
4456,True
4457,True
4458,True
4459,True
4460,True
4461,True
4462,True
4463,True
4464,True
4465,True
4466,True
4467,True
4468,True
4469,True
4470,True
4471,True
4472,True
4473,True
4474,True
4475,False
4476,True
4477,True
4478,True
4479,True
4480,True
4481,True
4482,True
4483,True
4484,True
4485,True
4486,True
4487,True
4488,True
4489,True
4490,True
4491,True
4492,True
4493,True
4494,True
4495,True
4496,True
4497,True
4498,True
4499,True
4500,True
4501,True
4502,True
4503,True
4504,True
4505,True
4506,True
4507,True
4508,True
4509,True
4510,True
4511,True
4512,True
4513,True
4514,True
4515,True
4516,True
4517,True
4518,True
4519,True
4520,True
4521,True
4522,True
4523,True
4524,True
4525,True
4526,True
4527,True
4528,True
4529,True
4530,True
4531,True
4532,True
4533,True
4534,True
4535,True
4536,True
4537,True
4538,True
4539,True
4540,True
4541,True
4542,True
4543,True
4544,True
4545,True
4546,True
4547,True
4548,True
4549,True
4550,True
4551,True
4552,True
4553,True
4554,True
4555,True
4556,True
4557,True
4558,True
4559,True
4560,True
4561,True
4562,True
4563,True
4564,True
4565,True
4566,True
4567,True
4568,True
4569,True
4570,True
4571,True
4572,True
4573,True
4574,True
4575,True
4576,True
4577,True
4578,True
4579,True
4580,True
4581,True
4582,True
4583,True
4584,True
4585,True
4586,True
4587,True
4588,True
4589,True
4590,True
4591,True
4592,True
4593,True
4594,True
4595,True
4596,True
4597,True
4598,True
4599,True
4600,True
4601,True
4602,True
4603,True
4604,True
4605,True
4606,True
4607,True
4608,True
4609,True
4610,True
4611,True
4612,True
4613,True
4614,True
4615,True
4616,True
4617,True
4618,True
4619,True
4620,True
4621,True
4622,True
4623,True
4624,True
4625,True
4626,True
4627,True
4628,True
4629,True
4630,True
4631,True
4632,True
4633,True
4634,True
4635,True
4636,True
4637,True
4638,True
4639,True
4640,True
4641,True
4642,True
4643,True
4644,True
4645,True
4646,True
4647,True
4648,True
4649,True
4650,True
4651,True
4652,True
4653,True
4654,True
4655,True
4656,True
4657,True
4658,True
4659,True
4660,True
4661,True
4662,True
4663,True
4664,True
4665,True
4666,True
4667,True
4668,True
4669,True
4670,True
4671,True
4672,True
4673,True
4674,True
4675,True
4676,True
4677,True
4678,True
4679,True
4680,True
4681,True
4682,True
4683,True
4684,True
4685,True
4686,True
4687,True
4688,True
4689,True
4690,True
4691,True
4692,True
4693,True
4694,True
4695,True
4696,True
4697,True
4698,True
4699,True
4700,True
4701,True
4702,True
4703,True
4704,True
4705,True
4706,True
4707,True
4708,True
4709,True
4710,True
4711,True
4712,True
4713,True
4714,True
4715,True
4716,True
4717,True
4718,True
4719,True
4720,True
4721,True
4722,True
4723,True
4724,True
4725,True
4726,True
4727,True
4728,True
4729,True
4730,True
4731,True
4732,True
4733,True
4734,True
4735,True
4736,True
4737,True
4738,True
4739,True
4740,True
4741,True
4742,True
4743,True
4744,True
4745,True
4746,True
4747,True
4748,True
4749,True
4750,True
4751,True
4752,True
4753,True
4754,True
4755,True
4756,True
4757,True
4758,True
4759,True
4760,True
4761,True
4762,True
4763,True
4764,True
4765,True
4766,True
4767,True
4768,True
4769,True
4770,True
4771,True
4772,True
4773,True
4774,True
4775,True
4776,True
4777,True
4778,True
4779,True
4780,True
4781,True
4782,True
4783,True
4784,True
4785,True
4786,True
4787,True
4788,True
4789,True
4790,True
4791,True
4792,True
4793,True
4794,True
4795,True
4796,True
4797,True
4798,True
4799,True
4800,True
4801,True
4802,True
4803,True
4804,True
4805,True
4806,True
4807,True
4808,True
4809,True
4810,True
4811,True
4812,True
4813,True
4814,True
4815,True
4816,True
4817,True
4818,True
4819,True
4820,True
4821,True
4822,True
4823,True
4824,True
4825,True
4826,True
4827,True
4828,True
4829,True
4830,True
4831,True
4832,True
4833,True
4834,True
4835,True
4836,True
4837,True
4838,True
4839,True
4840,True
4841,True
4842,True
4843,True
4844,True
4845,True
4846,True
4847,True
4848,True
4849,True
4850,True
4851,True
4852,True
4853,True
4854,True
4855,True
4856,True
4857,True
4858,True
4859,True
4860,True
4861,True
4862,True
4863,True
4864,True
4865,True
4866,True
4867,True
4868,True
4869,True
4870,True
4871,True
4872,True
4873,True
4874,True
4875,True
4876,True
4877,True
4878,True
4879,True
4880,True
4881,True
4882,True
4883,True
4884,True
4885,True
4886,True
4887,True
4888,True
4889,True
4890,True
4891,True
4892,True
4893,True
4894,True
4895,True
4896,True
4897,True
4898,True
4899,True
4900,True
4901,True
4902,True
4903,True
4904,True
4905,True
4906,True
4907,True
4908,True
4909,True
4910,True
4911,True
4912,True
4913,True
4914,True
4915,True
4916,True
4917,True
4918,True
4919,True
4920,True
4921,True
4922,True
4923,True
4924,True
4925,True
4926,True
4927,True
4928,True
4929,True
4930,True
4931,True
4932,True
4933,True
4934,True
4935,True
4936,True
4937,True
4938,True
4939,True
4940,True
4941,True
4942,True
4943,True
4944,True
4945,True
4946,True
4947,True
4948,True
4949,True
4950,True
4951,True
4952,True
4953,True
4954,True
4955,True
4956,True
4957,True
4958,True
4959,True
4960,True
4961,True
4962,True
4963,True
4964,True
4965,True
4966,True
4967,True
4968,True
4969,True
4970,True
4971,True
4972,True
4973,True
4974,True
4975,True
4976,True
4977,True
4978,True
4979,True
4980,True
4981,True
4982,True
4983,True
4984,True
4985,True
4986,True
4987,True
4988,True
4989,True
4990,True
4991,True
4992,True
4993,True
4994,True
4995,True
4996,True
4997,True
4998,True
4999,True
5000,True
5001,True
5002,True
5003,True
5004,True
5005,True
5006,True
5007,True
5008,True
5009,True
5010,True
5011,True
5012,True
5013,True
5014,True
5015,True
5016,True
5017,True
5018,True
5019,True
5020,True
5021,True
5022,True
5023,True
5024,True
5025,True
5026,True
5027,True
5028,True
5029,True
5030,True
5031,True
5032,True
5033,True
5034,True
5035,True
5036,True
5037,True
5038,True
5039,True
5040,True
5041,True
5042,True
5043,True
5044,True
5045,True
5046,True
5047,True
5048,True
5049,True
5050,True
5051,True
5052,True
5053,True
5054,True
5055,True
5056,True
5057,True
5058,True
5059,True
5060,True
5061,True
5062,True
5063,True
5064,True
5065,True
5066,True
5067,True
5068,True
5069,True
5070,True
5071,True
5072,True
5073,True
5074,True
5075,True
5076,True
5077,True
5078,True
5079,True
5080,True
5081,True
5082,True
5083,True
5084,True
5085,True
5086,True
5087,True
5088,True
5089,True
5090,True
5091,True
5092,True
5093,True
5094,True
5095,True
5096,True
5097,True
5098,True
5099,True
5100,True
5101,True
5102,True
5103,True
5104,True
5105,True
5106,True
5107,True
5108,True
5109,True
5110,True
5111,True
5112,True
5113,True
5114,True
5115,True
5116,True
5117,True
5118,True
5119,True
5120,True
5121,True
5122,True
5123,True
5124,True
5125,True
5126,True
5127,True
5128,True
5129,True
5130,True
5131,True
5132,True
5133,True
5134,True
5135,True
5136,True
5137,True
5138,True
5139,True
5140,True
5141,True
5142,True
5143,True
5144,True
5145,True
5146,True
5147,True
5148,True
5149,True
5150,True
5151,True
5152,True
5153,True
5154,True
5155,True
5156,True
5157,True
5158,True
5159,True
5160,True
5161,True
5162,True
5163,True
5164,True
5165,True
5166,True
5167,True
5168,True
5169,True
5170,True
5171,True
5172,True
5173,True
5174,True
5175,True
5176,True
5177,True
5178,True
5179,True
5180,True
5181,True
5182,True
5183,True
5184,True
5185,True
5186,True
5187,True
5188,True
5189,True
5190,True
5191,True
5192,True
5193,True
5194,True
5195,True
5196,True
5197,True
5198,True
5199,True
5200,True
5201,True
5202,True
5203,True
5204,True
5205,True
5206,True
5207,True
5208,True
5209,True
5210,True
5211,True
5212,True
5213,True
5214,True
5215,True
5216,True
5217,True
5218,True
5219,True
5220,True
5221,True
5222,True
5223,True
5224,True
5225,True
5226,True
5227,True
5228,True
5229,True
5230,True
5231,True
5232,True
5233,True
5234,True
5235,True
5236,True
5237,True
5238,True
5239,True
5240,True
5241,True
5242,True
5243,True
5244,True
5245,True
5246,True
5247,True
5248,True
5249,True
5250,True
5251,True
5252,True
5253,True
5254,True
5255,True
5256,True
5257,True
5258,True
5259,True
5260,True
5261,True
5262,True
5263,True
5264,True
5265,True
5266,False
5267,False
5268,False
5269,False
5270,False
5271,True
5272,True
5273,False
5274,False
5275,False
5276,False
5277,True
5278,True
5279,True
5280,True
5281,True
5282,True
5283,True
5284,True
5285,True
5286,True
5287,True
5288,True
5289,True
5290,True
5291,True
5292,True
5293,True
5294,True
5295,True
5296,True
5297,True
5298,True
5299,True
5300,True
5301,True
5302,True
5303,True
5304,True
5305,True
5306,True
5307,True
5308,True
5309,True
5310,True
5311,False
5312,True
5313,True
5314,True
5315,True
5316,True
5317,True
5318,True
5319,True
5320,False
5321,False
5322,False
5323,False
5324,False
5325,False
5326,False
5327,False
5328,False
5329,False
5330,False
5331,False
5332,False
5333,False
5334,False
5335,False
5336,False
5337,False
5338,True
5339,True
5340,True
5341,True
5342,True
5343,True
5344,True
5345,True
5346,True
5347,True
5348,False
5349,False
5350,False
5351,False
5352,True
5353,False
5354,False
5355,False
5356,False
5357,False
5358,False
5359,False
5360,False
5361,True
5362,False
5363,False
5364,False
5365,False
5366,False
5367,False
5368,False
5369,True
5370,False
5371,False
5372,False
5373,False
5374,True
5375,True
5376,True
5377,False
5378,True
5379,False
5380,False
5381,False
5382,False
5383,False
5384,False
5385,False
5386,False
5387,False
5388,False
5389,False
5390,False
5391,False
5392,True
5393,True
5394,True
5395,True
5396,True
5397,True
5398,True
5399,True
5400,False
5401,True
5402,True
5403,True
5404,True
5405,True
5406,True
5407,True
5408,True
5409,True
5410,True
5411,True
5412,True
5413,True
5414,True
5415,True
5416,True
5417,True
5418,True
5419,True
5420,True
5421,True
5422,True
5423,True
5424,True
5425,True
5426,True
5427,True
5428,True
5429,True
5430,True
5431,True
5432,True
5433,True
5434,True
5435,True
5436,True
5437,True
5438,True
5439,True
5440,True
5441,True
5442,True
5443,True
5444,True
5445,False
5446,True
5447,True
5448,True
5449,True
5450,True
5451,True
5452,True
5453,True
5454,True
5455,True
5456,True
5457,True
5458,True
5459,False
5460,True
5461,True
5462,True
5463,True
5464,True
5465,False
5466,True
5467,True
5468,True
5469,True
5470,False
5471,False
5472,False
5473,False
5474,False
5475,False
5476,False
5477,False
5478,False
5479,False
5480,False
5481,False
5482,False
5483,False
5484,False
5485,False
5486,True
5487,True
5488,False
5489,False
5490,False
5491,False
5492,False
5493,False
5494,False
5495,False
5496,False
5497,False
5498,False
5499,False
5500,False
5501,False
5502,False
5503,False
5504,False
5505,False
5506,False
5507,False
5508,False
5509,False
5510,False
5511,False
5512,False
5513,False
5514,False
5515,False
5516,False
5517,False
5518,False
5519,False
5520,False
5521,False
5522,False
5523,False
5524,False
5525,False
5526,False
5527,False
5528,False
5529,False
5530,False
5531,False
5532,False
5533,False
5534,False
5535,False
5536,False
5537,False
5538,False
5539,False
5540,False
5541,False
5542,False
5543,False
5544,False
5545,False
5546,False
5547,False
5548,False
5549,False
5550,False
5551,False
5552,False
5553,False
5554,False
5555,False
5556,False
5557,False
5558,False
5559,False
5560,False
5561,False
5562,False
5563,False
5564,False
5565,False
5566,False
5567,False
5568,False
5569,False
5570,False
5571,False
5572,False
5573,False
5574,False
5575,False
5576,False
5577,False
5578,False
5579,False
5580,False
5581,False
5582,False
5583,False
5584,False
5585,False
5586,False
5587,False
5588,False
5589,False
5590,False
5591,False
5592,False
5593,False
5594,False
5595,False
5596,False
5597,False
5598,False
5599,False
5600,False
5601,False
5602,False
5603,False
5604,False
5605,False
5606,False
5607,False
5608,False
5609,False
5610,False
5611,False
5612,False
5613,False
5614,False
5615,False
5616,False
5617,False
5618,False
5619,False
5620,False
5621,False
5622,False
5623,False
5624,False
5625,False
5626,False
5627,False
5628,False
5629,False
5630,False
5631,False
5632,False
5633,False
5634,False
5635,False
5636,False
5637,False
5638,False
5639,False
5640,False
5641,False
5642,False
5643,False
5644,False
5645,False
5646,False
5647,False
5648,False
5649,False
5650,False
5651,False
5652,False
5653,False
5654,False
5655,False
5656,False
5657,False
5658,False
5659,False
5660,False
5661,False
5662,False
5663,False
5664,False
5665,False
5666,False
5667,False
5668,False
5669,False
5670,False
5671,False
5672,False
5673,False
5674,False
5675,False
5676,False
5677,False
5678,False
5679,False
5680,False
5681,False
5682,False
5683,False
5684,False
5685,False
5686,False
5687,False
5688,False
5689,False
5690,False
5691,False
5692,False
5693,False
5694,False
5695,False
5696,False
5697,False
5698,False
5699,False
5700,False
5701,False
5702,False
5703,False
5704,False
5705,False
5706,False
5707,False
5708,False
5709,False
5710,False
5711,False
5712,False
5713,False
5714,False
5715,False
5716,False
5717,False
5718,False
5719,False
5720,False
5721,False
5722,False
5723,False
5724,False
5725,False
5726,False
5727,False
5728,False
5729,False
5730,False
5731,False
5732,False
5733,False
5734,False
5735,False
5736,False
5737,False
5738,False
5739,False
5740,False
5741,False
5742,False
5743,False
5744,False
5745,False
5746,False
5747,False
5748,False
5749,False
5750,False
5751,False
5752,False
5753,False
5754,False
5755,False
5756,False
5757,False
5758,False
5759,False
5760,False
5761,False
5762,False
5763,False
5764,False
5765,False
5766,False
5767,False
5768,False
5769,False
5770,False
5771,False
5772,False
5773,False
5774,False
5775,False
5776,False
5777,False
5778,False
5779,False
5780,False
5781,False
5782,False
5783,False
5784,False
5785,False
5786,False
5787,False
5788,False
5789,False
5790,False
5791,False
5792,False
5793,False
5794,False
5795,False
5796,False
5797,False
5798,False
5799,False
5800,False
5801,False
5802,False
5803,False
5804,False
5805,False
5806,False
5807,False
5808,False
5809,False
5810,False
5811,False
5812,False
5813,False
5814,False
5815,False
5816,False
5817,False
5818,False
5819,True
5820,True
5821,True
5822,True
5823,True
5824,True
5825,True
5826,True
5827,True
5828,True
5829,True
5830,True
5831,True
5832,True
5833,True
5834,True
5835,True
5836,True
5837,True
5838,True
5839,False
5840,False
5841,False
5842,False
5843,False
5844,False
5845,False
5846,False
5847,False
5848,False
5849,False
5850,False
5851,False
5852,False
5853,False
5854,False
5855,True
5856,True
5857,True
5858,True
5859,True
5860,True
5861,True
5862,True
5863,True
5864,True
5865,True
5866,True
5867,True
5868,True
5869,True
5870,True
5871,True
5872,True
5873,True
5874,True
5875,True
5876,True
5877,True
5878,True
5879,True
5880,True
5881,True
5882,True
5883,True
5884,True
5885,True
5886,True
5887,True
5888,True
5889,True
5890,True
5891,True
5892,True
5893,True
5894,True
5895,True
5896,True
5897,True
5898,True
5899,True
5900,True
5901,True
5902,True
5903,True
5904,True
5905,True
5906,True
5907,True
5908,True
5909,True
5910,True
5911,True
5912,True
5913,True
5914,True
5915,True
5916,True
5917,True
5918,True
5919,True
5920,True
5921,True
5922,True
5923,True
5924,True
5925,True
5926,True
5927,True
5928,True
5929,True
5930,True
5931,True
5932,True
5933,True
5934,True
5935,True
5936,True
5937,True
5938,True
5939,True
5940,True
5941,True
5942,True
5943,True
5944,True
5945,True
5946,True
5947,True
5948,True
5949,True
5950,True
5951,True
5952,True
5953,True
5954,True
5955,True
5956,True
5957,True
5958,True
5959,True
5960,True
5961,True
5962,True
5963,True
5964,True
5965,True
5966,True
5967,True
5968,True
5969,True
5970,True
5971,True
5972,True
5973,True
5974,True
5975,True
5976,True
5977,True
5978,True
5979,True
5980,True
5981,True
5982,True
5983,True
5984,True
5985,True
5986,True
5987,True
5988,True
5989,True
5990,True
5991,True
5992,True
5993,True
5994,True
5995,True
5996,True
5997,True
5998,True
5999,True
6000,True
6001,True
6002,True
6003,True
6004,True
6005,True
6006,True
6007,True
6008,True
6009,True
6010,True
6011,True
6012,True
6013,True
6014,True
6015,True
6016,True
6017,True
6018,True
6019,True
6020,True
6021,True
6022,True
6023,True
6024,True
6025,True
6026,True
6027,True
6028,True
6029,True
6030,True
6031,True
6032,True
6033,True
6034,True
6035,True
6036,True
6037,True
6038,True
6039,True
6040,True
6041,True
6042,True
6043,True
6044,True
6045,True
6046,True
6047,True
6048,True
6049,True
6050,True
6051,True
6052,True
6053,True
6054,True
6055,True
6056,True
6057,True
6058,True
6059,True
6060,True
6061,True
6062,True
6063,True
6064,True
6065,True
6066,True
6067,True
6068,True
6069,True
6070,True
6071,True
6072,True
6073,True
6074,True
6075,True
6076,True
6077,True
6078,True
6079,True
6080,True
6081,True
6082,True
6083,True
6084,True
6085,True
6086,True
6087,True
6088,True
6089,True
6090,True
6091,True
6092,True
6093,True
6094,True
6095,True
6096,True
6097,True
6098,True
6099,True
6100,True
6101,True
6102,True
6103,True
6104,True
6105,True
6106,True
6107,True
6108,True
6109,True
6110,True
6111,True
6112,True
6113,True
6114,True
6115,True
6116,True
6117,True
6118,True
6119,True
6120,True
6121,True
6122,True
6123,True
6124,True
6125,True
6126,True
6127,True
6128,True
6129,True
6130,True
6131,True
6132,True
6133,True
6134,True
6135,True
6136,True
6137,True
6138,True
6139,True
6140,True
6141,True
6142,True
6143,True
6144,True
6145,True
6146,True
6147,True
6148,True
6149,True
6150,True
6151,True
6152,True
6153,True
6154,True
6155,True
6156,True
6157,True
6158,True
6159,True
6160,True
6161,True
6162,True
6163,True
6164,True
6165,True
6166,True
6167,True
6168,True
6169,True
6170,True
6171,True
6172,True
6173,True
6174,True
6175,True
6176,True
6177,True
6178,True
6179,True
6180,True
6181,True
6182,True
6183,True
6184,True
6185,True
6186,True
6187,True
6188,True
6189,True
6190,True
6191,True
6192,True
6193,True
6194,True
6195,True
6196,True
6197,True
6198,True
6199,True
6200,True
6201,True
6202,True
6203,True
6204,True
6205,True
6206,True
6207,True
6208,True
6209,True
6210,True
6211,True
6212,True
6213,True
6214,True
6215,True
6216,True
6217,True
6218,True
6219,True
6220,True
6221,True
6222,True
6223,True
6224,True
6225,True
6226,True
6227,True
6228,True
6229,True
6230,True
6231,True
6232,True
6233,True
6234,True
6235,True
6236,True
6237,True
6238,True
6239,True
6240,True
6241,True
6242,True
6243,True
6244,True
6245,True
6246,True
6247,True
6248,True
6249,True
6250,True
6251,True
6252,True
6253,True
6254,True
6255,True
6256,True
6257,True
6258,True
6259,True
6260,True
6261,True
6262,True
6263,True
6264,True
6265,True
6266,True
6267,True
6268,True
6269,True
6270,True
6271,True
6272,True
6273,True
6274,True
6275,True
6276,True
6277,True
6278,True
6279,True
6280,True
6281,True
6282,True
6283,True
6284,True
6285,True
6286,True
6287,True
6288,True
6289,True
6290,True
6291,True
6292,True
6293,True
6294,True
6295,True
6296,True
6297,True
6298,True
6299,True
6300,True
6301,True
6302,True
6303,True
6304,True
6305,True
6306,True
6307,True
6308,True
6309,True
6310,True
6311,True
6312,True
6313,True
6314,True
6315,True
6316,True
6317,True
6318,True
6319,True
6320,True
6321,True
6322,True
6323,True
6324,True
6325,True
6326,True
6327,True
6328,True
6329,True
6330,True
6331,True
6332,True
6333,True
6334,True
6335,True
6336,True
6337,True
6338,True
6339,True
6340,True
6341,True
6342,True
6343,True
6344,True
6345,True
6346,True
6347,True
6348,True
6349,True
6350,True
6351,True
6352,True
6353,True
6354,True
6355,True
6356,True
6357,True
6358,True
6359,True
6360,True
6361,True
6362,True
6363,True
6364,True
6365,True
6366,True
6367,True
6368,True
6369,True
6370,True
6371,True
6372,True
